Time (EET);Open;High;Low;Close;Volume
2020.01.02 00:00:00;1519.592;1531.585;1517.392;1529.785;40.93577
2020.01.03 00:00:00;1529.302;1553.762;1528.205;1552.805;70.20556
2020.01.06 00:00:00;1560.0;1587.915;1560.0;1566.195;79.72042
2020.01.07 00:00:00;1566.022;1577.602;1555.515;1574.945;62.95124
2020.01.08 00:00:00;1576.122;1611.732;1552.485;1557.365;114.16339
2020.01.09 00:00:00;1557.152;1561.545;1540.422;1552.675;54.56711
2020.01.10 00:00:00;1552.902;1563.352;1545.935;1562.535;47.17606
2020.01.13 00:00:00;1562.012;1562.012;1546.702;1548.225;43.9619
2020.01.14 00:00:00;1548.662;1549.152;1536.145;1547.165;64.72005
2020.01.15 00:00:00;1546.882;1558.405;1546.365;1556.755;51.84041
2020.01.16 00:00:00;1556.722;1558.335;1548.212;1552.945;41.3817
2020.01.17 00:00:00;1552.962;1561.425;1549.555;1557.695;42.05859
2020.01.20 00:00:00;1557.982;1562.985;1556.555;1561.112;16.56606
2020.01.21 00:00:00;1561.162;1568.845;1546.522;1558.855;63.5559
2020.01.22 00:00:00;1559.182;1559.495;1550.422;1559.495;43.60916
2020.01.23 00:00:00;1559.202;1568.105;1552.065;1563.425;52.53107
2020.01.24 00:00:00;1562.872;1576.072;1556.735;1572.205;56.79402
2020.01.27 00:00:00;1579.952;1588.885;1576.082;1582.675;72.81336
2020.01.28 00:00:00;1582.012;1583.265;1565.782;1567.855;58.77784
2020.01.29 00:00:00;1567.542;1578.212;1563.595;1577.245;55.30843
2020.01.30 00:00:00;1577.542;1586.155;1572.482;1575.005;67.47692
2020.01.31 00:00:00;1574.572;1590.922;1571.152;1590.135;74.33616
2020.02.03 00:00:00;1594.112;1594.232;1569.842;1577.115;51.26984
2020.02.04 00:00:00;1577.522;1579.882;1549.222;1553.475;53.6381
2020.02.05 00:00:00;1553.062;1562.595;1547.682;1556.675;47.28735
2020.02.06 00:00:00;1556.582;1568.512;1552.695;1567.085;42.6138
2020.02.07 00:00:00;1567.072;1574.295;1560.972;1570.702;75.09353
2020.02.10 00:00:00;1572.082;1577.195;1568.205;1572.725;47.54841
2020.02.11 00:00:00;1572.522;1574.265;1562.302;1568.545;54.86079
2020.02.12 00:00:00;1568.502;1570.655;1562.132;1566.465;45.06246
2020.02.13 00:00:00;1566.465;1578.552;1565.752;1576.645;58.33694
2020.02.14 00:00:00;1576.662;1585.302;1573.272;1584.102;40.54317
2020.02.17 00:00:00;1582.812;1583.965;1579.065;1581.342;16.86341
2020.02.18 00:00:00;1584.682;1605.295;1582.745;1602.215;52.68708
2020.02.19 00:00:00;1601.822;1613.175;1599.735;1612.275;53.51342
2020.02.20 00:00:00;1612.542;1623.932;1604.082;1619.995;58.04477
2020.02.21 00:00:00;1620.572;1649.442;1619.165;1643.602;84.61169
2020.02.24 00:00:00;1655.502;1689.542;1651.122;1660.065;120.00911
2020.02.25 00:00:00;1659.372;1664.402;1625.262;1635.425;141.47582
2020.02.26 00:00:00;1635.932;1655.205;1625.112;1641.212;121.38451
2020.02.27 00:00:00;1641.462;1660.575;1635.452;1645.362;194.96348
2020.02.28 00:00:00;1644.902;1649.802;1563.162;1586.645;194.65739
2020.03.02 00:00:00;1592.142;1611.222;1575.632;1589.752;212.34832
2020.03.03 00:00:00;1585.822;1649.575;1585.382;1641.292;178.24096
2020.03.04 00:00:00;1641.102;1652.962;1632.092;1637.322;176.03684
2020.03.05 00:00:00;1638.232;1674.842;1635.245;1672.542;131.88847
2020.03.06 00:00:00;1672.772;1692.332;1642.762;1674.352;173.12763
2020.03.08 23:00:00;1695.855;1703.745;1657.812;1680.822;135.12988
2020.03.09 23:00:00;1680.522;1681.212;1641.729;1649.902;134.70736
2020.03.10 23:00:00;1650.172;1671.512;1633.202;1635.302;114.76253
2020.03.11 23:00:00;1634.632;1650.505;1560.952;1577.702;120.0669
2020.03.12 23:00:00;1579.982;1598.192;1505.032;1529.802;133.12364
2020.03.15 23:00:00;1568.302;1576.105;1451.492;1514.902;118.35019
2020.03.16 23:00:00;1512.952;1554.195;1466.032;1528.752;117.85988
2020.03.17 23:00:00;1528.642;1546.632;1473.072;1486.652;120.68516
2020.03.18 23:00:00;1487.152;1501.442;1464.372;1471.832;95.00793
2020.03.19 23:00:00;1471.452;1516.412;1455.682;1499.402;76.4058
2020.03.22 23:00:00;1504.182;1561.612;1483.002;1554.065;78.9583
2020.03.23 23:00:00;1556.232;1638.612;1553.552;1632.295;46.92352
2020.03.24 23:00:00;1635.922;1645.472;1597.922;1619.515;45.36676
2020.03.25 23:00:00;1621.542;1645.602;1597.822;1634.352;34.61716
2020.03.26 23:00:00;1635.682;1638.222;1614.996;1630.315;34.06269
2020.03.30 00:00:00;1642.292;1642.542;1612.054;1623.295;35.80326
2020.03.31 00:00:00;1624.902;1624.902;1575.092;1578.442;46.36556
2020.04.01 00:00:00;1578.462;1601.722;1569.182;1592.902;46.29107
2020.04.02 00:00:00;1592.652;1621.182;1583.412;1615.862;53.93623
2020.04.03 00:00:00;1617.612;1626.742;1607.232;1619.852;41.82856
