Time (EET);Open;High;Low;Close;Volume
2020.01.02 01:00:00;1519.592;1521.245;1519.435;1520.385;0.01987
2020.01.02 01:01:00;1520.385;1520.825;1520.085;1520.805;0.00907
2020.01.02 01:02:00;1520.785;1520.795;1520.525;1520.695;0.00748
2020.01.02 01:03:00;1520.675;1520.765;1520.515;1520.765;0.00417
2020.01.02 01:04:00;1520.825;1521.175;1520.705;1520.985;0.0083
2020.01.02 01:05:00;1520.985;1521.372;1520.845;1521.302;0.01233
2020.01.02 01:06:00;1521.302;1521.815;1521.132;1521.322;0.00713
2020.01.02 01:07:00;1521.372;1521.572;1521.332;1521.572;0.00613
2020.01.02 01:08:00;1521.622;1522.125;1521.382;1521.472;0.01094
2020.01.02 01:09:00;1521.472;1521.472;1521.172;1521.262;0.01686
2020.01.02 01:10:00;1521.192;1521.192;1520.445;1520.445;0.03949
2020.01.02 01:11:00;1520.445;1520.625;1520.255;1520.625;0.03849
2020.01.02 01:12:00;1520.625;1520.625;1520.155;1520.225;0.03433
2020.01.02 01:13:00;1520.255;1520.255;1519.725;1519.895;0.03146
2020.01.02 01:14:00;1519.935;1520.245;1519.935;1520.035;0.02516
2020.01.02 01:15:00;1520.005;1520.145;1519.935;1520.045;0.01073
2020.01.02 01:16:00;1520.035;1520.245;1519.945;1520.235;0.01044
2020.01.02 01:17:00;1520.245;1520.455;1520.245;1520.455;0.01665
2020.01.02 01:18:00;1520.485;1520.535;1520.165;1520.165;0.02257
2020.01.02 01:19:00;1520.165;1520.215;1520.045;1520.155;0.01073
2020.01.02 01:20:00;1520.155;1520.155;1520.065;1520.075;0.01036
2020.01.02 01:21:00;1520.075;1520.075;1519.825;1519.855;0.03219
2020.01.02 01:22:00;1519.855;1520.155;1519.855;1520.145;0.01073
2020.01.02 01:23:00;1520.145;1520.145;1519.955;1519.955;0.00925
2020.01.02 01:24:00;1519.955;1519.955;1519.725;1519.745;0.0148
2020.01.02 01:25:00;1519.745;1520.125;1519.745;1520.065;0.02109
2020.01.02 01:26:00;1520.065;1520.075;1519.825;1519.875;0.01036
2020.01.02 01:27:00;1519.875;1519.875;1519.645;1519.675;0.01813
2020.01.02 01:28:00;1519.675;1519.765;1519.555;1519.565;0.01628
2020.01.02 01:29:00;1519.565;1519.875;1519.435;1519.875;0.02109
2020.01.02 01:30:00;1519.875;1520.045;1519.855;1519.855;0.01406
2020.01.02 01:31:00;1519.855;1519.855;1519.605;1519.765;0.0074
2020.01.02 01:32:00;1519.775;1519.855;1519.765;1519.765;0.00481
2020.01.02 01:33:00;1519.775;1519.775;1519.765;1519.765;0.00074
2020.01.02 01:34:00;1519.765;1519.775;1519.595;1519.605;0.00777
2020.01.02 01:35:00;1519.595;1519.825;1519.275;1519.275;0.01169
2020.01.02 01:36:00;1519.265;1519.265;1519.035;1519.255;0.00703
2020.01.02 01:37:00;1519.265;1519.445;1519.165;1519.365;0.01036
2020.01.02 01:38:00;1519.375;1519.375;1519.265;1519.265;0.00888
2020.01.02 01:39:00;1519.265;1519.555;1519.265;1519.555;0.00777
2020.01.02 01:40:00;1519.555;1519.775;1519.525;1519.675;0.01073
2020.01.02 01:41:00;1519.685;1519.885;1519.675;1519.765;0.02516
2020.01.02 01:42:00;1519.765;1519.785;1519.635;1519.635;0.00851
2020.01.02 01:43:00;1519.665;1519.665;1519.465;1519.465;0.0074
2020.01.02 01:44:00;1519.465;1519.685;1519.365;1519.625;0.02059
2020.01.02 01:45:00;1519.675;1519.675;1519.285;1519.285;0.0097
2020.01.02 01:46:00;1519.285;1519.395;1519.275;1519.275;0.0077
2020.01.02 01:47:00;1519.275;1519.275;1518.765;1518.765;0.02302
2020.01.02 01:48:00;1518.775;1519.015;1518.775;1518.985;0.0148
2020.01.02 01:49:00;1518.985;1518.985;1518.675;1518.855;0.01852
2020.01.02 01:50:00;1518.855;1518.875;1518.765;1518.875;0.00777
2020.01.02 01:51:00;1518.875;1519.052;1518.865;1518.995;0.01002
2020.01.02 01:52:00;1518.995;1519.065;1518.895;1519.025;0.01258
2020.01.02 01:53:00;1519.055;1519.085;1518.835;1518.865;0.02029
2020.01.02 01:54:00;1518.835;1518.965;1518.735;1518.905;0.03219
2020.01.02 01:55:00;1518.885;1518.975;1518.755;1518.885;0.02783
2020.01.02 01:56:00;1518.885;1518.905;1518.685;1518.785;0.02616
2020.01.02 01:57:00;1518.785;1518.895;1518.785;1518.795;0.0111
2020.01.02 01:58:00;1518.795;1518.795;1518.485;1518.485;0.00813
2020.01.02 01:59:00;1518.545;1518.665;1518.332;1518.595;0.00922
