Time (EET);EndTime;Open;High;Low;Close;Volume
2020-01-02 01:01:05.978;2020-01-02 01:01:05.978;1520.3;1520.3;1520.2;1520.2;0.0001
2020-01-02 01:01:11.975;2020-01-02 01:01:11.975;1520.2;1520.3;1520.2;1520.3;0.0001
2020-01-02 01:01:12.252;2020-01-02 01:01:12.252;1520.3;1520.3;1520.2;1520.2;0.0001
2020-01-02 01:01:13.775;2020-01-02 01:01:13.775;1520.2;1520.3;1520.2;1520.3;0.0001
2020-01-02 01:01:15.607;2020-01-02 01:01:15.607;1520.3;1520.4;1520.3;1520.4;0.0001
2020-01-02 01:01:21.059;2020-01-02 01:01:21.059;1520.4;1520.4;1520.3;1520.3;0.0001
2020-01-02 01:01:35.762;2020-01-02 01:01:35.762;1520.3;1520.4;1520.3;1520.4;0.0001
2020-01-02 01:01:44.936;2020-01-02 01:01:44.936;1520.4;1520.5;1520.4;1520.5;0.0001
2020-01-02 01:01:49.685;2020-01-02 01:01:49.685;1520.5;1520.6;1520.5;1520.6;0.0001
2020-01-02 01:01:53.865;2020-01-02 01:01:53.865;1520.6;1520.7;1520.6;1520.7;0.0001
2020-01-02 01:01:55.662;2020-01-02 01:01:55.662;1520.7;1520.8;1520.7;1520.8;0.0001
2020-01-02 01:02:00.896;2020-01-02 01:02:00.896;1520.8;1520.8;1520.7;1520.7;0.0001
2020-01-02 01:02:28.385;2020-01-02 01:02:28.385;1520.7;1520.7;1520.6;1520.6;0.0001
2020-01-02 01:02:33.044;2020-01-02 01:02:33.044;1520.6;1520.7;1520.6;1520.7;0.0001
2020-01-02 01:02:38.929;2020-01-02 01:02:38.929;1520.7;1520.7;1520.6;1520.6;0.0001
2020-01-02 01:02:56.185;2020-01-02 01:02:56.185;1520.6;1520.7;1520.6;1520.7;0.0001
2020-01-02 01:03:27.505;2020-01-02 01:03:27.505;1520.7;1520.7;1520.6;1520.6;0.0001
2020-01-02 01:03:55.654;2020-01-02 01:03:55.654;1520.6;1520.7;1520.6;1520.7;0.0001
2020-01-02 01:04:00.667;2020-01-02 01:04:00.667;1520.7;1520.8;1520.7;1520.8;0.0001
2020-01-02 01:04:24.182;2020-01-02 01:04:24.182;1520.8;1520.9;1520.8;1520.9;0.0001
2020-01-02 01:04:27.024;2020-01-02 01:04:27.024;1520.9;1521.0;1520.9;1521.0;0.0001
2020-01-02 01:04:30.955;2020-01-02 01:04:30.955;1521.0;1521.0;1520.9;1520.9;0.0001
2020-01-02 01:04:30.955;2020-01-02 01:04:30.955;1520.9;1520.9;1520.8;1520.8;0.0001
2020-01-02 01:04:37.541;2020-01-02 01:04:37.541;1520.8;1520.9;1520.8;1520.9;0.0001
2020-01-02 01:04:42.771;2020-01-02 01:04:42.771;1520.9;1521.0;1520.9;1521.0;0.00016
2020-01-02 01:04:46.075;2020-01-02 01:04:46.075;1521.0;1521.1;1521.0;1521.1;0.0001
2020-01-02 01:04:59.775;2020-01-02 01:04:59.775;1521.1;1521.1;1521.0;1521.0;0.0001
2020-01-02 01:05:02.860;2020-01-02 01:05:02.860;1521.0;1521.0;1520.9;1520.9;0.0001
2020-01-02 01:05:16.114;2020-01-02 01:05:16.114;1520.9;1521.0;1520.9;1521.0;0.00037
2020-01-02 01:05:27.185;2020-01-02 01:05:27.185;1521.0;1521.1;1521.0;1521.1;0.00037
2020-01-02 01:05:28.881;2020-01-02 01:05:28.881;1521.1;1521.2;1521.1;1521.2;0.0001
2020-01-02 01:05:46.054;2020-01-02 01:05:46.054;1521.2;1521.3;1521.2;1521.3;0.00022
2020-01-02 01:06:10.105;2020-01-02 01:06:10.105;1521.3;1521.3;1521.2;1521.2;0.00037
2020-01-02 01:06:39.846;2020-01-02 01:06:39.846;1521.2;1521.3;1521.2;1521.3;0.0001
2020-01-02 01:06:39.846;2020-01-02 01:06:39.846;1521.3;1521.4;1521.3;1521.4;0.0001
2020-01-02 01:06:39.846;2020-01-02 01:06:39.846;1521.4;1521.5;1521.4;1521.5;0.0001
2020-01-02 01:06:39.846;2020-01-02 01:06:39.846;1521.5;1521.6;1521.5;1521.6;0.0001
2020-01-02 01:06:39.846;2020-01-02 01:06:39.846;1521.6;1521.7;1521.6;1521.7;0.0001
2020-01-02 01:06:39.846;2020-01-02 01:06:39.846;1521.7;1521.8;1521.7;1521.8;0.0001
2020-01-02 01:06:40.244;2020-01-02 01:06:40.244;1521.8;1521.8;1521.7;1521.7;0.00037
2020-01-02 01:06:40.244;2020-01-02 01:06:40.244;1521.7;1521.7;1521.6;1521.6;0.00037
2020-01-02 01:06:40.244;2020-01-02 01:06:40.244;1521.6;1521.6;1521.5;1521.5;0.00037
2020-01-02 01:06:40.244;2020-01-02 01:06:40.244;1521.3;1521.3;1521.2;1521.2;0.00037
2020-01-02 01:06:40.244;2020-01-02 01:06:40.244;1521.4;1521.4;1521.3;1521.3;0.00037
2020-01-02 01:06:40.244;2020-01-02 01:06:40.244;1521.5;1521.5;1521.4;1521.4;0.00037
2020-01-02 01:06:55.814;2020-01-02 01:06:55.814;1521.2;1521.3;1521.2;1521.3;0.00037
2020-01-02 01:07:21.365;2020-01-02 01:07:21.365;1521.3;1521.4;1521.3;1521.4;0.00037
2020-01-02 01:07:26.724;2020-01-02 01:07:26.724;1521.4;1521.5;1521.4;1521.5;0.00022
2020-01-02 01:08:02.665;2020-01-02 01:08:02.665;1521.5;1521.6;1521.5;1521.6;0.00037
2020-01-02 01:08:12.185;2020-01-02 01:08:12.185;1521.6;1521.6;1521.5;1521.5;0.00037
2020-01-02 01:08:13.886;2020-01-02 01:08:13.886;1521.5;1521.5;1521.4;1521.4;0.00037
2020-01-02 01:08:23.629;2020-01-02 01:08:23.629;1521.4;1521.5;1521.4;1521.5;0.0001
2020-01-02 01:08:23.629;2020-01-02 01:08:23.629;1521.6;1521.7;1521.6;1521.7;0.0001
2020-01-02 01:08:23.629;2020-01-02 01:08:23.629;1521.5;1521.6;1521.5;1521.6;0.0001
2020-01-02 01:08:23.629;2020-01-02 01:08:23.629;1521.8;1521.9;1521.8;1521.9;0.0001
2020-01-02 01:08:23.629;2020-01-02 01:08:23.629;1521.9;1522.0;1521.9;1522.0;0.0001
2020-01-02 01:08:23.629;2020-01-02 01:08:23.629;1521.7;1521.8;1521.7;1521.8;0.0001
2020-01-02 01:08:23.730;2020-01-02 01:08:23.730;1522.0;1522.1;1522.0;1522.1;0.00016
2020-01-02 01:08:25.638;2020-01-02 01:08:25.638;1522.1;1522.1;1522.0;1522.0;0.00037
2020-01-02 01:08:25.638;2020-01-02 01:08:25.638;1522.0;1522.0;1521.9;1521.9;0.00037
2020-01-02 01:08:25.638;2020-01-02 01:08:25.638;1521.9;1521.9;1521.8;1521.8;0.00037
2020-01-02 01:08:25.638;2020-01-02 01:08:25.638;1521.8;1521.8;1521.7;1521.7;0.00037
2020-01-02 01:08:25.638;2020-01-02 01:08:25.638;1521.7;1521.7;1521.6;1521.6;0.00037
2020-01-02 01:08:25.638;2020-01-02 01:08:25.638;1521.6;1521.6;1521.5;1521.5;0.00037
2020-01-02 01:08:30.393;2020-01-02 01:08:30.393;1521.5;1521.5;1521.4;1521.4;0.00037
2020-01-02 01:09:43.044;2020-01-02 01:09:43.044;1521.4;1521.4;1521.3;1521.3;0.00022
2020-01-02 01:09:46.928;2020-01-02 01:09:46.928;1521.3;1521.3;1521.2;1521.2;0.00022
2020-01-02 01:10:04.507;2020-01-02 01:10:04.507;1521.2;1521.2;1521.1;1521.1;0.00037
2020-01-02 01:10:06.386;2020-01-02 01:10:06.386;1521.1;1521.1;1521.0;1521.0;0.00037
2020-01-02 01:10:09.309;2020-01-02 01:10:09.309;1521.0;1521.1;1521.0;1521.1;0.00037
2020-01-02 01:10:10.325;2020-01-02 01:10:10.325;1521.1;1521.1;1521.0;1521.0;0.00037
2020-01-02 01:10:12.386;2020-01-02 01:10:12.386;1521.0;1521.0;1520.9;1520.9;0.00037
2020-01-02 01:10:16.501;2020-01-02 01:10:16.501;1520.9;1520.9;1520.8;1520.8;0.00037
2020-01-02 01:10:16.932;2020-01-02 01:10:16.932;1520.8;1520.8;1520.7;1520.7;0.00037
2020-01-02 01:10:18.369;2020-01-02 01:10:18.369;1520.7;1520.7;1520.6;1520.6;0.00037
2020-01-02 01:10:32.550;2020-01-02 01:10:32.550;1520.6;1520.7;1520.6;1520.7;0.00037
2020-01-02 01:10:34.872;2020-01-02 01:10:34.872;1520.7;1520.8;1520.7;1520.8;0.00037
2020-01-02 01:10:36.141;2020-01-02 01:10:36.141;1520.8;1520.8;1520.7;1520.7;0.00037
2020-01-02 01:10:36.795;2020-01-02 01:10:36.795;1520.7;1520.7;1520.6;1520.6;0.00037
2020-01-02 01:10:37.285;2020-01-02 01:10:37.285;1520.6;1520.7;1520.6;1520.7;0.00037
2020-01-02 01:10:47.918;2020-01-02 01:10:47.918;1520.7;1520.8;1520.7;1520.8;0.00037
2020-01-02 01:10:48.729;2020-01-02 01:10:48.729;1520.8;1520.8;1520.7;1520.7;0.0001
2020-01-02 01:10:49.015;2020-01-02 01:10:49.015;1520.7;1520.7;1520.6;1520.6;0.0001
2020-01-02 01:10:49.356;2020-01-02 01:10:49.356;1520.6;1520.6;1520.5;1520.5;0.00037
2020-01-02 01:10:52.425;2020-01-02 01:10:52.425;1520.5;1520.6;1520.5;1520.6;0.0001
2020-01-02 01:10:53.625;2020-01-02 01:10:53.625;1520.6;1520.6;1520.5;1520.5;0.00037
2020-01-02 01:11:19.655;2020-01-02 01:11:19.655;1520.5;1520.5;1520.4;1520.4;0.0001
2020-01-02 01:11:20.558;2020-01-02 01:11:20.558;1520.4;1520.4;1520.3;1520.3;0.00037
2020-01-02 01:11:28.454;2020-01-02 01:11:28.454;1520.3;1520.4;1520.3;1520.4;0.0001
2020-01-02 01:11:31.475;2020-01-02 01:11:31.475;1520.4;1520.5;1520.4;1520.5;0.0001
2020-01-02 01:11:41.923;2020-01-02 01:11:41.923;1520.5;1520.6;1520.5;1520.6;0.0001
2020-01-02 01:11:48.395;2020-01-02 01:11:48.395;1520.6;1520.6;1520.5;1520.5;0.00037
2020-01-02 01:11:50.885;2020-01-02 01:11:50.885;1520.5;1520.6;1520.5;1520.6;0.0001
2020-01-02 01:12:03.185;2020-01-02 01:12:03.185;1520.6;1520.6;1520.5;1520.5;0.00037
2020-01-02 01:12:04.315;2020-01-02 01:12:04.315;1520.5;1520.5;1520.4;1520.4;0.00037
2020-01-02 01:12:07.846;2020-01-02 01:12:07.846;1520.4;1520.4;1520.3;1520.3;0.00037
2020-01-02 01:12:20.230;2020-01-02 01:12:20.230;1520.3;1520.3;1520.2;1520.2;0.00037
2020-01-02 01:13:07.566;2020-01-02 01:13:07.566;1520.2;1520.2;1520.1;1520.1;0.0001
2020-01-02 01:13:07.834;2020-01-02 01:13:07.834;1520.1;1520.1;1520.0;1520.0;0.00037
2020-01-02 01:13:11.319;2020-01-02 01:13:11.319;1520.0;1520.0;1519.9;1519.9;0.00037
2020-01-02 01:13:18.178;2020-01-02 01:13:18.178;1519.9;1519.9;1519.8;1519.8;0.00037
2020-01-02 01:13:35.735;2020-01-02 01:13:35.735;1519.8;1519.9;1519.8;1519.9;0.00037
2020-01-02 01:13:42.640;2020-01-02 01:13:42.640;1519.9;1520.0;1519.9;1520.0;0.00037
2020-01-02 01:13:44.205;2020-01-02 01:13:44.205;1520.0;1520.1;1520.0;1520.1;0.00037
2020-01-02 01:13:50.415;2020-01-02 01:13:50.415;1520.1;1520.1;1520.0;1520.0;0.00037
2020-01-02 01:13:52.535;2020-01-02 01:13:52.535;1520.0;1520.0;1519.9;1519.9;0.00037
2020-01-02 01:14:06.125;2020-01-02 01:14:06.125;1519.9;1520.0;1519.9;1520.0;0.00037
2020-01-02 01:14:23.222;2020-01-02 01:14:23.222;1520.0;1520.1;1520.0;1520.1;0.00037
2020-01-02 01:14:32.686;2020-01-02 01:14:32.686;1520.1;1520.2;1520.1;1520.2;0.00037
2020-01-02 01:14:37.886;2020-01-02 01:14:37.886;1520.2;1520.2;1520.1;1520.1;0.00037
2020-01-02 01:15:02.125;2020-01-02 01:15:02.125;1520.1;1520.1;1520.0;1520.0;0.00037
2020-01-02 01:15:28.266;2020-01-02 01:15:28.266;1520.0;1520.1;1520.0;1520.1;0.00037
2020-01-02 01:15:51.335;2020-01-02 01:15:51.335;1520.1;1520.1;1520.0;1520.0;0.00037
2020-01-02 01:16:40.635;2020-01-02 01:16:40.635;1520.0;1520.1;1520.0;1520.1;0.00037
2020-01-02 01:16:48.233;2020-01-02 01:16:48.233;1520.1;1520.2;1520.1;1520.2;0.00037
2020-01-02 01:17:24.095;2020-01-02 01:17:24.095;1520.2;1520.3;1520.2;1520.3;0.00037
2020-01-02 01:17:47.805;2020-01-02 01:17:47.805;1520.3;1520.4;1520.3;1520.4;0.00037
2020-01-02 01:18:00.125;2020-01-02 01:18:00.125;1520.4;1520.5;1520.4;1520.5;0.00037
2020-01-02 01:18:12.555;2020-01-02 01:18:12.555;1520.5;1520.5;1520.4;1520.4;0.00037
2020-01-02 01:18:32.085;2020-01-02 01:18:32.085;1520.4;1520.4;1520.3;1520.3;0.00037
2020-01-02 01:18:50.435;2020-01-02 01:18:50.435;1520.3;1520.3;1520.2;1520.2;0.00037
2020-01-02 01:19:00.934;2020-01-02 01:19:00.934;1520.2;1520.2;1520.1;1520.1;0.00037
2020-01-02 01:19:23.178;2020-01-02 01:19:23.178;1520.1;1520.2;1520.1;1520.2;0.00037
2020-01-02 01:20:09.746;2020-01-02 01:20:09.746;1520.2;1520.2;1520.1;1520.1;0.00037
2020-01-02 01:21:02.578;2020-01-02 01:21:02.578;1520.1;1520.1;1520.0;1520.0;0.00037
2020-01-02 01:21:09.441;2020-01-02 01:21:09.441;1520.0;1520.0;1519.9;1519.9;0.00037
2020-01-02 01:22:54.364;2020-01-02 01:22:54.364;1519.9;1520.0;1519.9;1520.0;0.00037
2020-01-02 01:22:54.364;2020-01-02 01:22:54.364;1520.0;1520.1;1520.0;1520.1;0.00037
2020-01-02 01:23:30.757;2020-01-02 01:23:30.757;1520.1;1520.1;1520.0;1520.0;0.00037
2020-01-02 01:24:05.958;2020-01-02 01:24:05.958;1520.0;1520.0;1519.9;1519.9;0.00037
2020-01-02 01:24:14.634;2020-01-02 01:24:14.634;1519.9;1519.9;1519.8;1519.8;0.00037
2020-01-02 01:25:28.282;2020-01-02 01:25:28.282;1519.8;1519.9;1519.8;1519.9;0.00037
2020-01-02 01:25:33.174;2020-01-02 01:25:33.174;1519.9;1520.0;1519.9;1520.0;0.00037
2020-01-02 01:25:45.204;2020-01-02 01:25:45.204;1520.0;1520.1;1520.0;1520.1;0.00037
2020-01-02 01:26:47.608;2020-01-02 01:26:47.608;1520.1;1520.1;1520.0;1520.0;0.00037
2020-01-02 01:26:54.794;2020-01-02 01:26:54.794;1520.0;1520.0;1519.9;1519.9;0.00037
2020-01-02 01:27:17.265;2020-01-02 01:27:17.265;1519.9;1519.9;1519.8;1519.8;0.00037
2020-01-02 01:27:33.192;2020-01-02 01:27:33.192;1519.8;1519.8;1519.7;1519.7;0.00037
2020-01-02 01:28:46.335;2020-01-02 01:28:46.335;1519.7;1519.7;1519.6;1519.6;0.00037
2020-01-02 01:29:23.479;2020-01-02 01:29:23.479;1519.6;1519.6;1519.5;1519.5;0.00037
2020-01-02 01:29:32.285;2020-01-02 01:29:32.285;1519.5;1519.6;1519.5;1519.6;0.00037
2020-01-02 01:29:38.865;2020-01-02 01:29:38.865;1519.6;1519.7;1519.6;1519.7;0.00037
2020-01-02 01:29:54.136;2020-01-02 01:29:54.136;1519.7;1519.8;1519.7;1519.8;0.00037
2020-01-02 01:30:02.397;2020-01-02 01:30:02.397;1519.8;1519.9;1519.8;1519.9;0.00037
2020-01-02 01:30:02.854;2020-01-02 01:30:02.854;1519.9;1520.0;1519.9;1520.0;0.00037
2020-01-02 01:30:06.634;2020-01-02 01:30:06.634;1520.0;1520.0;1519.9;1519.9;0.00037
2020-01-02 01:31:01.245;2020-01-02 01:31:01.245;1519.9;1519.9;1519.8;1519.8;0.00037
2020-01-02 01:31:23.934;2020-01-02 01:31:23.934;1519.8;1519.8;1519.7;1519.7;0.00037
2020-01-02 01:32:16.424;2020-01-02 01:32:16.424;1519.7;1519.8;1519.7;1519.8;0.00037
2020-01-02 01:34:44.265;2020-01-02 01:34:44.265;1519.8;1519.8;1519.7;1519.7;0.00037
2020-01-02 01:34:52.024;2020-01-02 01:34:52.024;1519.7;1519.7;1519.6;1519.6;0.00037
2020-01-02 01:35:22.576;2020-01-02 01:35:22.576;1519.6;1519.7;1519.6;1519.7;0.00037
2020-01-02 01:35:22.677;2020-01-02 01:35:22.677;1519.7;1519.8;1519.7;1519.8;0.00037
2020-01-02 01:35:31.774;2020-01-02 01:35:31.774;1519.8;1519.8;1519.7;1519.7;0.00037
2020-01-02 01:35:50.224;2020-01-02 01:35:50.224;1519.7;1519.7;1519.6;1519.6;0.00037
2020-01-02 01:35:50.970;2020-01-02 01:35:50.970;1519.6;1519.6;1519.5;1519.5;0.00037
2020-01-02 01:35:51.071;2020-01-02 01:35:51.071;1519.5;1519.5;1519.4;1519.4;0.00037
2020-01-02 01:35:59.635;2020-01-02 01:35:59.635;1519.4;1519.4;1519.3;1519.3;0.00037
2020-01-02 01:36:11.185;2020-01-02 01:36:11.185;1519.3;1519.3;1519.2;1519.2;0.00037
2020-01-02 01:36:24.895;2020-01-02 01:36:24.895;1519.2;1519.2;1519.1;1519.1;0.00037
2020-01-02 01:36:59.212;2020-01-02 01:36:59.212;1519.1;1519.2;1519.1;1519.2;0.00037
2020-01-02 01:37:37.294;2020-01-02 01:37:37.294;1519.2;1519.3;1519.2;1519.3;0.00037
2020-01-02 01:37:43.859;2020-01-02 01:37:43.859;1519.3;1519.4;1519.3;1519.4;0.00037
2020-01-02 01:38:10.458;2020-01-02 01:38:10.458;1519.4;1519.4;1519.3;1519.3;0.00037
2020-01-02 01:39:19.559;2020-01-02 01:39:19.559;1519.3;1519.4;1519.3;1519.4;0.00037
2020-01-02 01:39:43.713;2020-01-02 01:39:43.713;1519.4;1519.5;1519.4;1519.5;0.00037
2020-01-02 01:40:41.746;2020-01-02 01:40:41.746;1519.5;1519.6;1519.5;1519.6;0.00037
2020-01-02 01:40:44.217;2020-01-02 01:40:44.217;1519.6;1519.7;1519.6;1519.7;0.00037
2020-01-02 01:41:10.435;2020-01-02 01:41:10.435;1519.7;1519.8;1519.7;1519.8;0.00037
2020-01-02 01:42:36.910;2020-01-02 01:42:36.910;1519.8;1519.8;1519.7;1519.7;0.00037
2020-01-02 01:43:51.745;2020-01-02 01:43:51.745;1519.7;1519.7;1519.6;1519.6;0.00037
2020-01-02 01:43:57.921;2020-01-02 01:43:57.921;1519.6;1519.6;1519.5;1519.5;0.00037
2020-01-02 01:44:02.788;2020-01-02 01:44:02.788;1519.5;1519.5;1519.4;1519.4;0.00037
2020-01-02 01:44:12.725;2020-01-02 01:44:12.725;1519.4;1519.5;1519.4;1519.5;0.00037
2020-01-02 01:44:24.525;2020-01-02 01:44:24.525;1519.5;1519.6;1519.5;1519.6;0.00037
2020-01-02 01:45:12.116;2020-01-02 01:45:12.116;1519.6;1519.6;1519.5;1519.5;0.00037
2020-01-02 01:45:23.675;2020-01-02 01:45:23.675;1519.5;1519.5;1519.4;1519.4;0.00037
2020-01-02 01:45:59.449;2020-01-02 01:45:59.449;1519.4;1519.4;1519.3;1519.3;0.00037
2020-01-02 01:47:03.226;2020-01-02 01:47:03.226;1519.3;1519.3;1519.2;1519.2;0.00037
2020-01-02 01:47:20.435;2020-01-02 01:47:20.435;1519.2;1519.2;1519.1;1519.1;0.00037
2020-01-02 01:47:22.837;2020-01-02 01:47:22.837;1519.1;1519.2;1519.1;1519.2;0.00037
2020-01-02 01:47:40.112;2020-01-02 01:47:40.112;1519.2;1519.2;1519.1;1519.1;0.00037
2020-01-02 01:47:44.317;2020-01-02 01:47:44.317;1519.1;1519.1;1519.0;1519.0;0.00037
