Time (EET);Ask;Bid;AskVolume;BidVolume
2024.01.02 01:01:17.890;2065,285;2063,685;0,00045;0,00045
2024.01.02 01:01:18.342;2065,315;2063,685;0,00045;0,00045
2024.01.02 01:01:18.644;2065,285;2063,715;0,00045;0,00045
2024.01.02 01:01:21.500;2065,285;2063,705;0,00045;0,00045
2024.01.02 01:01:22.754;2065,255;2063,685;0,00045;0,00045
2024.01.02 01:01:23.557;2065,275;2063,685;0,00045;0,00045
2024.01.02 01:01:24.509;2065,255;2063,665;0,00045;0,00045
2024.01.02 01:01:24.761;2065,325;2063,775;0,00045;0,00045
2024.01.02 01:01:26.113;2065,325;2063,785;0,00045;0,00045
2024.01.02 01:01:27.316;2065,315;2063,795;0,00045;0,00045
2024.01.02 01:01:28.369;2065,305;2063,795;0,00045;0,00045
2024.01.02 01:01:29.272;2065,305;2063,775;0,00045;0,00045
2024.01.02 01:01:30.025;2065,325;2063,825;0,00045;0,00045
2024.01.02 01:01:30.328;2065,395;2063,825;0,00045;0,00045
2024.01.02 01:01:30.980;2065,395;2063,855;0,00045;0,00045
2024.01.02 01:01:31.532;2065,405;2063,855;0,00045;0,00045
2024.01.02 01:01:31.984;2065,385;2063,855;0,00045;0,00045
2024.01.02 01:01:33.089;2065,405;2063,895;0,00045;0,00045
2024.01.02 01:01:35.247;2065,475;2063,925;0,00045;0,00045
2024.01.02 01:01:35.951;2065,515;2063,985;0,00045;0,00045
2024.01.02 01:01:37.005;2065,575;2064,035;0,00045;0,00045
2024.01.02 01:01:37.508;2065,585;2064,035;0,00045;0,00045
2024.01.02 01:01:39.566;2065,585;2064,085;0,00045;0,00045
2024.01.02 01:01:40.669;2065,575;2064,025;0,00045;0,00045
2024.01.02 01:01:41.522;2065,575;2064,045;0,00045;0,00045
2024.01.02 01:01:42.476;2065,555;2064,045;0,00045;0,00045
2024.01.02 01:01:46.140;2065,565;2064,045;0,00045;0,00045
2024.01.02 01:01:47.546;2065,575;2064,045;0,00045;0,00045
2024.01.02 01:01:49.654;2065,565;2064,035;0,00045;0,00045
2024.01.02 01:01:52.515;2065,565;2064,105;0,00045;0,00045
2024.01.02 01:01:53.670;2065,655;2064,115;0,00045;0,00045
2024.01.02 01:01:54.775;2065,645;2064,135;0,00045;0,00045
2024.01.02 01:01:55.829;2065,665;2064,135;0,00045;0,00045
2024.01.02 01:01:58.841;2065,665;2064,125;0,00045;0,00045
2024.01.02 01:01:59.544;2065,655;2064,125;0,00045;0,00045
2024.01.02 01:02:00.097;2065,655;2064,145;0,00045;0,00045
2024.01.02 01:02:01.301;2065,675;2064,135;0,00045;0,00045
2024.01.02 01:02:01.903;2065,665;2064,115;0,00045;0,00045
2024.01.02 01:02:03.410;2065,555;2064,025;0,00045;0,00045
2024.01.02 01:02:04.012;2065,555;2064,045;0,00045;0,00045
2024.01.02 01:02:05.715;2065,575;2064,045;0,00045;0,00045
2024.01.02 01:02:07.019;2065,575;2064,035;0,00045;0,00045
2024.01.02 01:02:08.022;2065,565;2064,045;0,00045;0,00045
2024.01.02 01:02:09.926;2065,575;2064,045;0,00045;0,00045
2024.01.02 01:02:12.783;2065,575;2064,154;0,00045;0,00036
2024.01.02 01:02:13.134;2065,735;2064,165;0,00045;0,00045
2024.01.02 01:02:13.686;2065,605;2064,055;0,00045;0,00045
2024.01.02 01:02:14.688;2065,585;2064,055;0,00045;0,00045
2024.01.02 01:02:15.913;2065,625;2064,015;0,00045;0,00045
2024.01.02 01:02:17.116;2065,625;2064,025;0,00045;0,00045
2024.01.02 01:02:17.568;2065,705;2064,075;0,00045;0,00045
2024.01.02 01:02:18.471;2065,635;2064,025;0,00045;0,00045
2024.01.02 01:02:19.624;2065,595;2064,005;0,00045;0,00045
2024.01.02 01:02:30.252;2065,575;2063,985;0,00045;0,00045
2024.01.02 01:02:30.604;2065,495;2063,905;0,00045;0,00045
2024.01.02 01:02:31.958;2065,475;2063,905;0,00045;0,00045
2024.01.02 01:02:39.476;2065,535;2063,965;0,00045;0,00045
2024.01.02 01:02:40.730;2065,545;2063,975;0,00045;0,00045
2024.01.02 01:02:43.235;2065,565;2063,995;0,00045;0,00045
2024.01.02 01:02:44.440;2065,595;2064,025;0,00045;0,00045
2024.01.02 01:02:44.742;2065,535;2063,965;0,00045;0,00045
2024.01.02 01:02:45.394;2065,575;2064,005;0,00045;0,00045
2024.01.02 01:02:45.846;2065,545;2063,955;0,00045;0,00045
2024.01.02 01:02:46.951;2065,505;2063,935;0,00045;0,00045
2024.01.02 01:02:47.554;2065,505;2063,915;0,00045;0,00045
2024.01.02 01:02:48.759;2065,485;2063,915;0,00045;0,00045
2024.01.02 01:02:50.414;2065,485;2063,925;0,00045;0,00045
2024.01.02 01:02:50.866;2065,495;2063,925;0,00045;0,00045
2024.01.02 01:02:52.824;2065,495;2063,915;0,00045;0,00045
2024.01.02 01:02:53.276;2065,485;2063,915;0,00045;0,00045
2024.01.02 01:02:53.929;2065,485;2063,925;0,00045;0,00045
2024.01.02 01:02:55.235;2065,515;2063,945;0,00045;0,00045
2024.01.02 01:02:59.803;2065,505;2063,995;0,00045;0,00045
2024.01.02 01:03:00.907;2065,565;2063,995;0,00045;0,00045
2024.01.02 01:03:02.815;2065,575;2063,985;0,00045;0,00045
2024.01.02 01:03:03.116;2065,515;2063,975;0,00045;0,00045
2024.01.02 01:03:04.121;2065,515;2063,985;0,00045;0,00045
2024.01.02 01:03:04.623;2065,535;2064,005;0,00045;0,00045
2024.01.02 01:03:05.426;2065,535;2064,015;0,00045;0,00045
2024.01.02 01:03:06.230;2065,615;2064,085;0,00045;0,00045
2024.01.02 01:03:07.343;2065,615;2064,115;0,00045;0,00045
2024.01.02 01:03:08.096;2065,695;2064,165;0,00045;0,00045
2024.01.02 01:03:08.899;2065,665;2064,135;0,00045;0,00045
2024.01.02 01:03:11.808;2065,665;2064,225;0,00045;0,00045
2024.01.02 01:03:12.660;2065,755;2064,205;0,00045;0,00045
2024.01.02 01:03:13.162;2065,735;2064,235;0,00045;0,00045
2024.01.02 01:03:14.415;2065,745;2064,235;0,00045;0,00045
2024.01.02 01:03:17.120;2065,725;2064,245;0,00045;0,00045
2024.01.02 01:03:17.372;2065,735;2064,245;0,00045;0,00045
2024.01.02 01:03:19.226;2065,745;2064,255;0,00045;0,00045
2024.01.02 01:03:20.429;2065,695;2064,205;0,00045;0,00045
2024.01.02 01:03:21.482;2065,695;2064,195;0,00045;0,00045
2024.01.02 01:03:22.535;2065,675;2064,185;0,00045;0,00045
2024.01.02 01:03:23.738;2065,675;2064,195;0,00045;0,00045
2024.01.02 01:03:24.139;2065,685;2064,195;0,00045;0,00045
2024.01.02 01:03:24.491;2065,685;2064,175;0,00045;0,00045
2024.01.02 01:03:25.493;2065,615;2064,125;0,00045;0,00045
2024.01.02 01:03:26.847;2065,525;2064,035;0,00045;0,00045
2024.01.02 01:03:28.150;2065,525;2064,055;0,00045;0,00045
2024.01.02 01:03:29.253;2065,545;2064,055;0,00045;0,00045
2024.01.02 01:03:29.855;2065,585;2064,385;0,00045;0,00045
2024.01.02 01:03:29.956;2065,585;2064,514;0,00045;0,00036
2024.01.02 01:03:30.208;2065,605;2063,995;0,00045;0,00045
2024.01.02 01:03:31.212;2065,605;2063,975;0,00045;0,00045
2024.01.02 01:03:32.417;2065,625;2063,965;0,00045;0,00045
2024.01.02 01:03:33.772;2065,635;2063,965;0,00045;0,00045
2024.01.02 01:03:34.375;2065,625;2063,955;0,00045;0,00045
2024.01.02 01:03:34.827;2065,625;2063,975;0,00045;0,00045
2024.01.02 01:03:37.801;2065,625;2063,955;0,00045;0,00045
2024.01.02 01:03:38.504;2065,645;2063,955;0,00045;0,00045
2024.01.02 01:03:39.006;2065,645;2063,945;0,00045;0,00045
2024.01.02 01:03:39.760;2065,655;2063,945;0,00045;0,00045
2024.01.02 01:03:45.027;2065,706;2063,894;0,00036;0,00036
2024.01.02 01:03:45.078;2066,106;2065,526;0,00036;0,00073
2024.01.02 01:03:45.180;2065,696;2065,224;0,00036;0,00036
2024.01.02 01:03:45.230;2065,635;2065,045;0,00045;0,00045
2024.01.02 01:03:45.281;2065,585;2064,835;0,00045;0,00045
2024.01.02 01:03:45.434;2065,802;2065,446;0,00022;0,00073
2024.01.02 01:03:45.485;2065,575;2064,025;0,00045;0,00045
2024.01.02 01:03:45.535;2065,636;2065,074;0,00036;0,00036
2024.01.02 01:03:45.586;2065,585;2064,875;0,00045;0,00045
2024.01.02 01:03:45.637;2065,605;2064,654;0,00045;0,00036
2024.01.02 01:03:46.039;2065,625;2064,585;0,00045;0,00045
2024.01.02 01:03:47.946;2065,625;2064,605;0,00045;0,00045
2024.01.02 01:03:48.550;2065,545;2064,274;0,00045;0,00036
2024.01.02 01:03:48.601;2065,545;2064,024;0,00045;0,00036
2024.01.02 01:03:49.654;2065,565;2064,015;0,00045;0,00045
2024.01.02 01:03:50.357;2065,575;2064,025;0,00045;0,00045
2024.01.02 01:04:00.031;2065,475;2063,925;0,00045;0,00045
2024.01.02 01:04:00.333;2065,475;2063,965;0,00045;0,00045
2024.01.02 01:04:01.687;2065,535;2064,005;0,00045;0,00045
2024.01.02 01:04:03.791;2065,575;2064,045;0,00045;0,00045
2024.01.02 01:04:03.842;2067,166;2066,595;0,00036;0,00045
2024.01.02 01:04:09.054;2067,475;2066,245;0,00045;0,00045
2024.01.02 01:04:16.186;2065,445;2064,705;0,00045;0,00045
2024.01.02 01:04:16.437;2065,295;2064,705;0,00045;0,00045
2024.01.02 01:04:16.689;2065,126;2064,654;0,00036;0,00036
2024.01.02 01:04:18.096;2065,276;2064,774;0,00036;0,00036
2024.01.02 01:04:18.147;2065,576;2064,974;0,00036;0,00036
2024.01.02 01:04:18.549;2065,525;2064,894;0,00045;0,00036
2024.01.02 01:04:18.851;2065,475;2064,885;0,00045;0,00045
2024.01.02 01:04:18.952;2065,446;2064,974;0,00036;0,00036
2024.01.02 01:04:19.304;2065,46;2064,924;0,00036;0,00036
2024.01.02 01:04:19.355;2065,425;2064,835;0,00045;0,00045
2024.01.02 01:04:19.406;2065,425;2064,974;0,00045;0,00036
2024.01.02 01:04:19.557;2065,425;2064,835;0,00045;0,00045
2024.01.02 01:04:19.608;2065,465;2064,875;0,00045;0,00045
2024.01.02 01:04:20.010;2065,436;2064,875;0,00036;0,00045
2024.01.02 01:04:20.413;2065,336;2064,775;0,00036;0,00045
2024.01.02 01:04:21.869;2065,276;2064,775;0,00036;0,00045
2024.01.02 01:04:22.221;2065,176;2064,674;0,00036;0,00036
2024.01.02 01:04:22.473;2065,146;2064,674;0,00036;0,00036
2024.01.02 01:04:23.427;2065,246;2064,774;0,00036;0,00036
2024.01.02 01:04:26.590;2065,276;2064,774;0,00036;0,00036
2024.01.02 01:04:26.641;2065,446;2064,974;0,00036;0,00036
2024.01.02 01:04:28.649;2065,415;2064,974;0,00045;0,00036
2024.01.02 01:04:28.700;2065,356;2064,825;0,00036;0,00045
2024.01.02 01:04:29.204;2065,276;2064,804;0,00036;0,00036
2024.01.02 01:04:31.764;2065,426;2064,954;0,00036;0,00036
2024.01.02 01:04:31.815;2065,356;2064,875;0,00036;0,00045
2024.01.02 01:04:32.066;2065,356;2064,874;0,00036;0,00036
2024.01.02 01:04:33.072;2065,366;2064,894;0,00036;0,00036
2024.01.02 01:04:33.174;2065,356;2064,884;0,00036;0,00036
2024.01.02 01:04:33.676;2065,356;2064,874;0,00036;0,00036
2024.01.02 01:04:37.691;2065,396;2064,924;0,00036;0,00036
2024.01.02 01:04:37.741;2065,356;2064,874;0,00036;0,00036
2024.01.02 01:04:40.000;2065,366;2064,894;0,00036;0,00036
2024.01.02 01:04:40.152;2065,426;2064,954;0,00036;0,00036
2024.01.02 01:04:40.554;2065,556;2065,085;0,00036;0,00045
2024.01.02 01:04:41.408;2065,556;2065,054;0,00036;0,00036
2024.01.02 01:04:41.861;2065,466;2065,045;0,00036;0,00045
2024.01.02 01:04:42.714;2065,656;2065,174;0,00036;0,00036
2024.01.02 01:04:43.418;2065,686;2065,214;0,00036;0,00036
2024.01.02 01:04:49.291;2065,716;2065,244;0,00036;0,00036
2024.01.02 01:04:49.393;2065,666;2065,194;0,00036;0,00036
2024.01.02 01:04:50.899;2065,756;2065,284;0,00036;0,00036
2024.01.02 01:04:51.402;2065,756;2065,255;0,00036;0,00045
2024.01.02 01:04:52.407;2065,756;2065,254;0,00036;0,00036
2024.01.02 01:04:52.558;2065,656;2065,245;0,00036;0,00045
2024.01.02 01:04:52.860;2065,656;2065,174;0,00036;0,00036
2024.01.02 01:04:54.215;2065,666;2065,194;0,00036;0,00036
2024.01.02 01:04:55.270;2065,666;2065,165;0,00036;0,00045
2024.01.02 01:04:56.323;2065,666;2065,154;0,00036;0,00036
2024.01.02 01:04:58.631;2065,686;2065,214;0,00036;0,00036
2024.01.02 01:05:00.887;2065,616;2065,185;0,00036;0,00045
2024.01.02 01:05:00.938;2065,566;2065,094;0,00036;0,00036
2024.01.02 01:05:03.394;2065,839;2065,074;0,00073;0,00036
2024.01.02 01:05:08.758;2065,719;2064,974;0,00073;0,00036
2024.01.02 01:05:09.419;2065,717;2064,955;0,00073;0,00045
2024.01.02 01:05:09.721;2065,714;2064,954;0,00073;0,00036
2024.01.02 01:05:13.785;2065,712;2064,974;0,00073;0,00036
2024.01.02 01:05:14.589;2065,837;2065,094;0,00073;0,00036
2024.01.02 01:05:14.791;2065,83;2065,074;0,00073;0,00036
2024.01.02 01:05:20.014;2065,802;2065,094;0,00075;0,00036
2024.01.02 01:05:20.417;2065,82;2065,115;0,00073;0,00045
2024.01.02 01:05:21.069;2065,837;2065,194;0,00073;0,00036
2024.01.02 01:05:21.723;2065,832;2065,165;0,00073;0,00045
2024.01.02 01:05:22.075;2065,825;2065,154;0,00073;0,00036
2024.01.02 01:05:30.757;2065,827;2065,154;0,00073;0,00036
2024.01.02 01:05:36.049;2065,787;2065,145;0,00073;0,00045
2024.01.02 01:05:36.451;2065,71;2065,064;0,00073;0,00036
2024.01.02 01:05:40.411;2065,687;2065,064;0,00073;0,00036
2024.01.02 01:05:41.716;2065,682;2065,064;0,00073;0,00036
2024.01.02 01:05:51.843;2065,355;2064,785;0,00036;0,00045
2024.01.02 01:05:51.894;2065,292;2064,675;0,00073;0,00045
2024.01.02 01:05:52.746;2065,289;2064,694;0,00073;0,00036
2024.01.02 01:05:52.898;2065,319;2064,694;0,00075;0,00036
2024.01.02 01:05:52.999;2065,335;2064,715;0,00073;0,00045
2024.01.02 01:05:53.651;2065,305;2064,715;0,00073;0,00045
2024.01.02 01:05:55.107;2065,27;2064,715;0,00036;0,00045
2024.01.02 01:05:55.459;2065,25;2064,674;0,00073;0,00036
2024.01.02 01:05:56.414;2065,235;2064,635;0,00073;0,00045
2024.01.02 01:05:59.777;2065,122;2064,515;0,00073;0,00045
2024.01.02 01:06:00.380;2065,029;2064,415;0,00073;0,00045
2024.01.02 01:06:02.137;2064,92;2064,415;0,00036;0,00045
2024.01.02 01:06:02.292;2064,77;2064,275;0,00036;0,00045
2024.01.02 01:06:02.343;2064,91;2064,275;0,00045;0,00045
2024.01.02 01:06:02.394;2064,915;2064,294;0,00073;0,00036
2024.01.02 01:06:02.595;2064,925;2064,315;0,00073;0,00045
2024.01.02 01:06:04.149;2064,859;2064,315;0,00036;0,00045
2024.01.02 01:06:04.501;2064,827;2064,225;0,00073;0,00045
2024.01.02 01:06:05.754;2064,81;2064,114;0,00073;0,00036
2024.01.02 01:06:06.005;2064,782;2064,095;0,00073;0,00045
2024.01.02 01:06:06.156;2064,757;2064,045;0,00073;0,00045
2024.01.02 01:06:07.310;2064,789;2064,074;0,00075;0,00036
2024.01.02 01:06:08.563;2064,817;2064,125;0,00073;0,00045
2024.01.02 01:06:10.871;2064,676;2064,194;0,00036;0,00036
2024.01.02 01:06:10.922;2064,676;2064,174;0,00036;0,00036
2024.01.02 01:06:12.779;2064,889;2064,165;0,00073;0,00045
2024.01.02 01:06:12.981;2064,879;2064,135;0,00073;0,00045
2024.01.02 01:06:14.186;2064,84;2064,135;0,00073;0,00045
2024.01.02 01:06:15.542;2064,829;2064,114;0,00073;0,00036
2024.01.02 01:06:21.162;2064,91;2064,225;0,00073;0,00045
2024.01.02 01:06:21.263;2064,88;2064,225;0,00073;0,00045
2024.01.02 01:06:21.464;2064,874;2064,215;0,00073;0,00045
2024.01.02 01:06:22.017;2064,825;2064,215;0,00073;0,00045
2024.01.02 01:06:22.419;2064,809;2064,185;0,00073;0,00045
2024.01.02 01:06:22.521;2064,799;2064,185;0,00073;0,00045
2024.01.02 01:06:23.324;2064,789;2064,155;0,00073;0,00045
2024.01.02 01:06:36.024;2064,676;2064,174;0,00036;0,00036
2024.01.02 01:06:37.428;2064,676;2064,155;0,00036;0,00045
2024.01.02 01:06:47.806;2064,676;2064,174;0,00036;0,00036
2024.01.02 01:06:54.272;2064,576;2064,165;0,00036;0,00045
2024.01.02 01:06:54.574;2064,576;2063,851;0,00036;0,00073
2024.01.02 01:06:59.491;2064,476;2063,974;0,00036;0,00036
2024.01.02 01:07:00.043;2064,546;2063,994;0,00036;0,00036
2024.01.02 01:07:00.094;2064,555;2063,994;0,00045;0,00036
2024.01.02 01:07:00.295;2064,596;2064,035;0,00036;0,00045
2024.01.02 01:07:01.501;2064,496;2064,035;0,00036;0,00045
2024.01.02 01:07:01.853;2064,565;2063,975;0,00045;0,00045
2024.01.02 01:07:02.305;2064,596;2064,035;0,00036;0,00045
2024.01.02 01:07:04.063;2064,865;2064,165;0,00045;0,00045
2024.01.02 01:07:04.415;2064,696;2064,194;0,00036;0,00036
2024.01.02 01:07:04.918;2064,696;2064,175;0,00036;0,00045
2024.01.02 01:07:04.969;2064,796;2064,275;0,00036;0,00045
2024.01.02 01:07:05.422;2064,796;2064,294;0,00036;0,00036
2024.01.02 01:07:05.974;2064,995;2064,394;0,00045;0,00036
2024.01.02 01:07:06.477;2064,996;2064,435;0,00036;0,00045
2024.01.02 01:07:08.937;2065,145;2064,525;0,00045;0,00045
2024.01.02 01:07:10.041;2065,106;2064,535;0,00036;0,00045
2024.01.02 01:07:10.794;2065,236;2064,655;0,00036;0,00045
2024.01.02 01:07:10.845;2065,306;2064,765;0,00036;0,00045
2024.01.02 01:07:11.297;2065,306;2064,735;0,00036;0,00045
2024.01.02 01:07:14.460;2065,296;2064,725;0,00036;0,00045
2024.01.02 01:07:18.276;2065,296;2064,735;0,00036;0,00045
2024.01.02 01:07:18.780;2065,296;2064,745;0,00036;0,00045
2024.01.02 01:07:29.719;2065,196;2064,745;0,00036;0,00045
2024.01.02 01:07:30.623;2065,096;2064,575;0,00036;0,00045
2024.01.02 01:07:31.675;2065,096;2064,565;0,00036;0,00045
2024.01.02 01:07:32.979;2065,006;2064,565;0,00036;0,00045
2024.01.02 01:07:33.184;2065,006;2064,534;0,00036;0,00036
2024.01.02 01:07:35.292;2065,106;2064,615;0,00036;0,00045
2024.01.02 01:07:35.343;2065,205;2064,615;0,00045;0,00045
2024.01.02 01:07:36.447;2065,196;2064,635;0,00036;0,00045
2024.01.02 01:07:36.899;2065,296;2064,775;0,00036;0,00045
2024.01.02 01:07:38.103;2065,316;2064,785;0,00036;0,00045
2024.01.02 01:07:39.057;2065,316;2064,795;0,00036;0,00045
2024.01.02 01:07:40.362;2065,316;2064,775;0,00036;0,00045
2024.01.02 01:07:40.413;2065,116;2064,665;0,00036;0,00045
2024.01.02 01:07:40.715;2065,116;2064,604;0,00036;0,00036
2024.01.02 01:07:41.418;2065,185;2064,595;0,00045;0,00045
2024.01.02 01:07:42.071;2065,216;2064,655;0,00036;0,00045
2024.01.02 01:07:45.786;2065,116;2064,655;0,00036;0,00045
2024.01.02 01:07:46.139;2065,116;2064,604;0,00036;0,00036
2024.01.02 01:07:56.000;2065,102;2064,604;0,00027;0,00036
2024.01.02 01:07:57.456;2065,185;2064,614;0,00045;0,00036
2024.01.02 01:07:57.958;2065,202;2064,665;0,00036;0,00045
2024.01.02 01:08:11.597;2065,202;2064,674;0,00036;0,00036
2024.01.02 01:08:11.749;2065,202;2064,698;0,00036;0,00018
2024.01.02 01:08:14.556;2065,202;2064,675;0,00036;0,00045
2024.01.02 01:08:20.821;2065,102;2064,675;0,00018;0,00045
2024.01.02 01:08:21.623;2065,102;2064,654;0,00018;0,00036
2024.01.02 01:08:37.873;2065,215;2064,625;0,00045;0,00045
2024.01.02 01:08:37.974;2065,202;2064,625;0,00036;0,00045
2024.01.02 01:08:38.125;2065,202;2064,675;0,00036;0,00045
2024.01.02 01:08:39.229;2065,102;2064,675;0,00012;0,00045
2024.01.02 01:08:39.431;2065,102;2064,654;0,00012;0,00036
2024.01.02 01:08:40.436;2065,202;2064,664;0,00036;0,00036
2024.01.02 01:08:40.738;2065,202;2064,675;0,00036;0,00045
2024.01.02 01:08:44.303;2065,265;2064,675;0,00045;0,00045
2024.01.02 01:08:44.354;2065,326;2064,765;0,00036;0,00045
2024.01.02 01:08:44.455;2065,302;2064,765;0,00036;0,00045
2024.01.02 01:08:44.657;2065,302;2064,745;0,00036;0,00045
2024.01.02 01:08:54.290;2065,302;2064,824;0,00036;0,00036
2024.01.02 01:08:57.503;2065,395;2064,805;0,00045;0,00045
2024.01.02 01:08:57.554;2065,226;2064,805;0,00036;0,00045
2024.01.02 01:08:58.007;2065,202;2064,805;0,00027;0,00045
