Time (EET);Ask;Bid;AskVolume;BidVolume
2020.01.02 01:04:40.553;1520,985;1520,485;0,0001;0,0001
2020.01.02 01:04:42.771;1521,015;1520,495;0,00016;0,0001
2020.01.02 01:04:42.822;1521,035;1520,495;0,00016;0,0001
2020.01.02 01:04:42.872;1521,035;1520,515;0,00016;0,0001
2020.01.02 01:04:43.656;1521,055;1520,535;0,00016;0,0001
2020.01.02 01:04:43.711;1521,065;1520,535;0,00016;0,0001
2020.01.02 01:04:43.762;1521,085;1520,565;0,00016;0,0001
2020.01.02 01:04:44.306;1521,085;1520,565;0,0001;0,0001
2020.01.02 01:04:45.084;1521,095;1520,575;0,0001;0,0001
2020.01.02 01:04:45.185;1521,095;1520,595;0,0001;0,0001
2020.01.02 01:04:45.454;1521,095;1520,575;0,0001;0,0001
2020.01.02 01:04:45.915;1521,095;1520,595;0,0001;0,0001
2020.01.02 01:04:46.075;1521,105;1520,575;0,0001;0,0001
2020.01.02 01:04:46.306;1521,065;1520,575;0,0001;0,0001
2020.01.02 01:04:46.538;1521,065;1520,585;0,0001;0,0001
2020.01.02 01:04:46.589;1521,085;1520,585;0,0001;0,0001
2020.01.02 01:04:46.742;1521,085;1520,575;0,0001;0,0001
2020.01.02 01:04:46.793;1521,065;1520,575;0,0001;0,0001
2020.01.02 01:04:47.413;1521,065;1520,585;0,0001;0,0001
2020.01.02 01:04:47.463;1521,085;1520,585;0,0001;0,0001
2020.01.02 01:04:50.142;1521,065;1520,575;0,0001;0,0001
2020.01.02 01:04:51.856;1521,065;1520,668;0,0001;0,00037
2020.01.02 01:04:51.906;1521,145;1520,655;0,0001;0,0001
2020.01.02 01:04:52.370;1521,125;1520,635;0,0001;0,0001
2020.01.02 01:04:52.420;1521,125;1520,625;0,0001;0,0001
2020.01.02 01:04:53.424;1521,175;1520,685;0,0001;0,0001
2020.01.02 01:04:54.990;1521,155;1520,665;0,0001;0,0001
2020.01.02 01:04:55.582;1521,105;1520,615;0,0001;0,0001
2020.01.02 01:04:55.632;1521,105;1520,595;0,0001;0,0001
2020.01.02 01:04:55.683;1521,085;1520,595;0,0001;0,0001
2020.01.02 01:04:56.222;1521,075;1520,585;0,0001;0,0001
2020.01.02 01:04:57.164;1521,065;1520,565;0,0001;0,0001
2020.01.02 01:04:57.371;1521,065;1520,535;0,0001;0,0001
2020.01.02 01:04:57.421;1521,035;1520,525;0,0001;0,0001
2020.01.02 01:04:57.850;1521,035;1520,545;0,0001;0,0001
2020.01.02 01:04:57.951;1521,065;1520,575;0,0001;0,0001
2020.01.02 01:04:59.775;1520,985;1520,505;0,0001;0,0001
2020.01.02 01:05:00.072;1520,985;1520,485;0,0001;0,0001
2020.01.02 01:05:00.123;1520,925;1520,435;0,0001;0,0001
2020.01.02 01:05:01.114;1520,965;1520,455;0,0001;0,0001
2020.01.02 01:05:01.815;1520,945;1520,435;0,0001;0,0001
2020.01.02 01:05:02.580;1520,905;1520,405;0,0001;0,0001
2020.01.02 01:05:02.860;1520,885;1520,395;0,0001;0,0001
2020.01.02 01:05:03.241;1520,885;1520,375;0,0001;0,0001
2020.01.02 01:05:03.291;1520,855;1520,355;0,0001;0,0001
2020.01.02 01:05:04.561;1520,865;1520,365;0,0001;0,0001
2020.01.02 01:05:05.220;1520,855;1520,355;0,0001;0,0001
2020.01.02 01:05:05.793;1520,855;1520,365;0,0001;0,0001
2020.01.02 01:05:05.844;1520,865;1520,365;0,0001;0,0001
2020.01.02 01:05:06.412;1520,865;1520,355;0,0001;0,0001
2020.01.02 01:05:06.463;1520,845;1520,355;0,0001;0,0001
2020.01.02 01:05:08.264;1520,865;1520,365;0,0001;0,0001
2020.01.02 01:05:08.325;1520,875;1520,385;0,0001;0,0001
2020.01.02 01:05:09.377;1520,885;1520,395;0,0001;0,0001
2020.01.02 01:05:10.501;1520,875;1520,385;0,0001;0,0001
2020.01.02 01:05:11.084;1520,992;1520,505;0,00037;0,0001
2020.01.02 01:05:11.491;1520,992;1520,475;0,00037;0,0001
2020.01.02 01:05:12.075;1520,992;1520,435;0,00037;0,0001
2020.01.02 01:05:16.114;1521,072;1520,515;0,00037;0,0001
2020.01.02 01:05:18.847;1521,072;1520,485;0,00037;0,0001
2020.01.02 01:05:19.585;1521,072;1520,465;0,00037;0,0001
2020.01.02 01:05:23.545;1521,042;1520,445;0,00037;0,0001
2020.01.02 01:05:25.575;1521,042;1520,455;0,00037;0,0001
2020.01.02 01:05:25.626;1521,055;1520,455;0,0001;0,0001
2020.01.02 01:05:25.676;1521,015;1520,445;0,0001;0,0001
2020.01.02 01:05:27.185;1521,172;1520,575;0,00037;0,0001
2020.01.02 01:05:28.377;1521,172;1520,595;0,00037;0,0001
2020.01.02 01:05:28.831;1521,172;1520,635;0,00037;0,0001
2020.01.02 01:05:28.881;1521,215;1520,635;0,0001;0,0001
2020.01.02 01:05:29.036;1521,265;1520,695;0,0001;0,0001
2020.01.02 01:05:29.697;1521,265;1520,705;0,0001;0,0001
2020.01.02 01:05:29.825;1521,185;1520,685;0,0001;0,0001
2020.01.02 01:05:30.434;1521,165;1520,675;0,0001;0,0001
2020.01.02 01:05:30.637;1521,145;1520,655;0,0001;0,0001
2020.01.02 01:05:31.125;1521,165;1520,665;0,0001;0,0001
2020.01.02 01:05:31.333;1521,225;1520,715;0,0001;0,0001
2020.01.02 01:05:31.434;1521,205;1520,715;0,0001;0,0001
2020.01.02 01:05:32.155;1521,195;1520,695;0,0001;0,0001
2020.01.02 01:05:32.490;1521,175;1520,685;0,0001;0,0001
2020.01.02 01:05:32.591;1521,292;1520,755;0,00037;0,0001
2020.01.02 01:05:33.406;1521,292;1520,725;0,00037;0,0001
2020.01.02 01:05:36.991;1521,292;1520,785;0,00037;0,0001
2020.01.02 01:05:37.619;1521,292;1520,735;0,00037;0,0001
2020.01.02 01:05:38.608;1521,292;1520,695;0,00037;0,0001
2020.01.02 01:05:39.794;1521,282;1520,695;0,00022;0,0001
2020.01.02 01:05:41.345;1521,252;1520,625;0,00022;0,0001
2020.01.02 01:05:42.544;1521,202;1520,625;0,00022;0,0001
2020.01.02 01:05:43.361;1521,202;1520,575;0,00022;0,0001
2020.01.02 01:05:43.412;1521,222;1520,655;0,00022;0,0001
2020.01.02 01:05:43.903;1521,202;1520,655;0,00022;0,0001
2020.01.02 01:05:44.314;1521,202;1520,705;0,00022;0,0001
2020.01.02 01:05:44.364;1521,272;1520,705;0,00022;0,0001
2020.01.02 01:05:46.054;1521,372;1520,705;0,00022;0,0001
2020.01.02 01:05:46.104;1521,372;1520,775;0,00022;0,0001
2020.01.02 01:05:51.635;1521,332;1520,775;0,00037;0,0001
2020.01.02 01:05:51.685;1521,372;1520,735;0,00037;0,0001
2020.01.02 01:05:52.684;1521,302;1520,735;0,00037;0,0001
2020.01.02 01:06:08.905;1521,302;1520,705;0,00037;0,0001
2020.01.02 01:06:10.054;1521,302;1520,618;0,00037;0,00037
2020.01.02 01:06:10.105;1521,182;1520,605;0,00037;0,0001
2020.01.02 01:06:35.574;1521,132;1520,605;0,00037;0,0001
2020.01.02 01:06:35.625;1521,172;1520,575;0,00037;0,0001
2020.01.02 01:06:37.174;1521,132;1520,575;0,00037;0,0001
2020.01.02 01:06:39.604;1521,172;1520,575;0,00037;0,0001
2020.01.02 01:06:39.655;1521,172;1520,605;0,00037;0,0001
2020.01.02 01:06:39.710;1521,172;1520,565;0,00037;0,0001
2020.01.02 01:06:39.846;1521,815;1520,565;0,0001;0,0001
2020.01.02 01:06:40.244;1521,172;1520,565;0,00037;0,0001
2020.01.02 01:06:40.500;1521,172;1520,635;0,00037;0,0001
2020.01.02 01:06:40.551;1521,272;1520,695;0,00037;0,0001
2020.01.02 01:06:41.925;1521,232;1520,695;0,00037;0,0001
2020.01.02 01:06:41.976;1521,232;1520,645;0,00037;0,0001
2020.01.02 01:06:42.976;1521,192;1520,645;0,00037;0,0001
2020.01.02 01:06:43.254;1521,272;1520,645;0,00037;0,0001
2020.01.02 01:06:43.354;1521,272;1520,685;0,00037;0,0001
2020.01.02 01:06:55.764;1521,272;1520,725;0,00037;0,0001
2020.01.02 01:06:55.814;1521,322;1520,725;0,00037;0,0001
2020.01.02 01:07:02.783;1521,372;1520,785;0,00037;0,0001
2020.01.02 01:07:10.372;1521,332;1520,785;0,00037;0,0001
2020.01.02 01:07:10.423;1521,372;1520,785;0,00037;0,0001
2020.01.02 01:07:17.302;1521,372;1520,815;0,00037;0,0001
2020.01.02 01:07:21.314;1521,372;1520,855;0,00037;0,0001
2020.01.02 01:07:21.365;1521,472;1520,895;0,00037;0,0001
2020.01.02 01:07:26.724;1521,522;1520,895;0,00022;0,0001
2020.01.02 01:07:26.775;1521,522;1520,935;0,00022;0,0001
2020.01.02 01:07:28.550;1521,572;1520,975;0,00022;0,0001
2020.01.02 01:07:32.115;1521,552;1520,975;0,00022;0,0001
2020.01.02 01:07:32.206;1521,552;1520,915;0,00022;0,0001
2020.01.02 01:07:33.171;1521,492;1520,915;0,00022;0,0001
2020.01.02 01:07:36.826;1521,522;1520,915;0,00037;0,0001
2020.01.02 01:07:37.462;1521,522;1520,885;0,00037;0,0001
2020.01.02 01:07:37.824;1521,492;1520,885;0,00037;0,0001
2020.01.02 01:07:42.211;1521,492;1520,925;0,00037;0,0001
2020.01.02 01:07:42.262;1521,522;1520,925;0,00037;0,0001
2020.01.02 01:07:46.064;1521,572;1520,925;0,00037;0,0001
2020.01.02 01:07:46.115;1521,572;1520,955;0,00037;0,0001
2020.01.02 01:08:02.665;1521,622;1520,968;0,00037;0,00037
2020.01.02 01:08:02.715;1521,622;1521,015;0,00037;0,0001
2020.01.02 01:08:02.784;1521,672;1521,015;0,00037;0,0001
2020.01.02 01:08:04.085;1521,662;1521,015;0,00037;0,0001
2020.01.02 01:08:04.679;1521,662;1520,975;0,00037;0,0001
2020.01.02 01:08:04.995;1521,602;1520,975;0,00037;0,0001
2020.01.02 01:08:10.174;1521,572;1520,975;0,00037;0,0001
2020.01.02 01:08:10.225;1521,572;1520,915;0,00037;0,0001
2020.01.02 01:08:11.823;1521,522;1520,885;0,00037;0,0001
2020.01.02 01:08:12.185;1521,482;1520,885;0,00037;0,0001
2020.01.02 01:08:12.235;1521,482;1520,785;0,00037;0,0001
2020.01.02 01:08:12.884;1521,422;1520,785;0,00037;0,0001
2020.01.02 01:08:13.886;1521,392;1520,785;0,00037;0,0001
2020.01.02 01:08:23.629;1522,065;1520,785;0,0001;0,0001
2020.01.02 01:08:23.730;1522,125;1520,785;0,00016;0,0001
2020.01.02 01:08:23.956;1522,085;1520,785;0,00016;0,0001
2020.01.02 01:08:25.263;1522,085;1520,825;0,00016;0,0001
2020.01.02 01:08:25.638;1521,422;1520,825;0,00037;0,0001
2020.01.02 01:08:27.668;1521,472;1520,855;0,00037;0,0001
2020.01.02 01:08:28.394;1521,412;1520,855;0,00037;0,0001
2020.01.02 01:08:28.445;1521,412;1520,805;0,00037;0,0001
2020.01.02 01:08:30.393;1521,382;1520,805;0,00037;0,0001
2020.01.02 01:08:30.985;1521,472;1520,805;0,00037;0,0001
2020.01.02 01:08:31.035;1521,472;1520,835;0,00037;0,0001
2020.01.02 01:08:34.854;1521,452;1520,835;0,00037;0,0001
2020.01.02 01:08:34.905;1521,452;1520,795;0,00037;0,0001
2020.01.02 01:08:35.854;1521,402;1520,795;0,00037;0,0001
2020.01.02 01:08:37.321;1521,402;1520,765;0,00037;0,0001
2020.01.02 01:08:39.707;1521,402;1520,718;0,00037;0,00037
2020.01.02 01:08:39.758;1521,402;1520,775;0,00037;0,0001
2020.01.02 01:08:43.514;1521,472;1520,835;0,00037;0,0001
2020.01.02 01:08:52.964;1521,472;1520,865;0,00037;0,0001
2020.01.02 01:09:01.561;1521,472;1520,835;0,00037;0,0001
2020.01.02 01:09:04.021;1521,432;1521,008;0,00022;0,00015
2020.01.02 01:09:05.463;1521,472;1521,058;0,00037;0,00052
2020.01.02 01:09:06.485;1521,432;1521,008;0,00022;0,00015
2020.01.02 01:09:07.134;1521,472;1521,028;0,00037;0,00052
2020.01.02 01:09:07.271;1521,472;1520,988;0,00037;0,00052
2020.01.02 01:09:07.894;1521,472;1521,048;0,00037;0,00052
2020.01.02 01:09:10.558;1521,472;1521,038;0,00037;0,00052
2020.01.02 01:09:10.714;1521,472;1521,048;0,00037;0,00052
2020.01.02 01:09:11.624;1521,472;1521,058;0,00037;0,00052
2020.01.02 01:09:11.893;1521,472;1521,068;0,00037;0,00015
2020.01.02 01:09:13.134;1521,472;1521,058;0,00037;0,00015
2020.01.02 01:09:21.545;1521,472;1520,988;0,00037;0,00052
2020.01.02 01:09:21.624;1521,432;1521,008;0,00022;0,00015
2020.01.02 01:09:22.184;1521,472;1521,058;0,00037;0,00015
2020.01.02 01:09:27.005;1521,422;1520,998;0,00022;0,0001
2020.01.02 01:09:35.614;1521,472;1521,048;0,0006;0,00015
2020.01.02 01:09:37.358;1521,422;1520,998;0,00022;0,00015
2020.01.02 01:09:39.611;1521,372;1520,948;0,00022;0,00015
2020.01.02 01:09:41.421;1521,362;1520,938;0,00022;0,00015
2020.01.02 01:09:41.577;1521,322;1520,898;0,00022;0,00015
2020.01.02 01:09:42.524;1521,372;1520,948;0,00022;0,00015
2020.01.02 01:09:43.044;1521,292;1520,868;0,00022;0,00015
2020.01.02 01:09:43.204;1521,292;1520,788;0,00022;0,00052
2020.01.02 01:09:43.305;1521,282;1520,778;0,00022;0,00052
2020.01.02 01:09:45.184;1521,222;1520,718;0,00022;0,00052
2020.01.02 01:09:45.774;1521,222;1520,728;0,00022;0,00052
2020.01.02 01:09:46.614;1521,212;1520,718;0,00022;0,00052
2020.01.02 01:09:46.928;1521,172;1520,688;0,00022;0,00052
2020.01.02 01:09:47.665;1521,202;1520,758;0,00037;0,00052
2020.01.02 01:09:49.284;1521,172;1520,688;0,00022;0,00052
2020.01.02 01:09:49.899;1521,182;1520,688;0,00022;0,00052
2020.01.02 01:09:50.774;1521,182;1520,758;0,00022;0,0001
2020.01.02 01:09:51.465;1521,272;1520,848;0,0006;0,0001
2020.01.02 01:09:51.734;1521,272;1520,898;0,00037;0,0001
2020.01.02 01:09:51.785;1521,272;1520,848;0,0006;0,0001
2020.01.02 01:09:52.065;1521,262;1520,848;0,00037;0,0001
2020.01.02 01:09:52.575;1521,262;1520,888;0,00037;0,0001
2020.01.02 01:09:52.626;1521,272;1520,888;0,00037;0,0001
2020.01.02 01:09:53.114;1521,272;1520,848;0,0006;0,0001
2020.01.02 01:09:53.804;1521,242;1520,848;0,00037;0,0001
2020.01.02 01:09:54.785;1521,242;1520,838;0,00037;0,0001
2020.01.02 01:09:55.129;1521,272;1520,858;0,00037;0,0001
2020.01.02 01:09:55.364;1521,272;1520,948;0,00037;0,0001
2020.01.02 01:09:55.674;1521,272;1520,868;0,00037;0,0001
2020.01.02 01:09:56.015;1521,272;1520,958;0,00037;0,00015
2020.01.02 01:09:56.065;1521,272;1520,878;0,00037;0,00015
2020.01.02 01:09:56.534;1521,272;1520,868;0,00037;0,00015
2020.01.02 01:09:57.224;1521,272;1520,878;0,00037;0,00015
2020.01.02 01:09:58.726;1521,252;1520,828;0,00022;0,00015
2020.01.02 01:09:59.678;1521,232;1520,808;0,00022;0,00015
2020.01.02 01:09:59.885;1521,262;1520,838;0,00022;0,00015
2020.01.02 01:10:00.345;1521,192;1520,768;0,00022;0,00015
2020.01.02 01:10:03.413;1521,135;1520,768;0,00037;0,00022
2020.01.02 01:10:03.745;1521,105;1520,768;0,00037;0,00022
2020.01.02 01:10:04.456;1521,125;1520,768;0,00037;0,00022
2020.01.02 01:10:04.507;1521,095;1520,768;0,00037;0,00022
2020.01.02 01:10:04.574;1521,115;1520,768;0,00037;0,00022
2020.01.02 01:10:04.675;1521,095;1520,768;0,00037;0,00022
2020.01.02 01:10:05.529;1521,095;1520,515;0,00037;0,0001
2020.01.02 01:10:06.056;1521,045;1520,668;0,00037;0,00022
2020.01.02 01:10:06.386;1520,995;1520,668;0,00037;0,00022
2020.01.02 01:10:06.784;1520,995;1520,658;0,00037;0,00022
2020.01.02 01:10:09.258;1521,015;1520,658;0,00037;0,00022
2020.01.02 01:10:09.309;1521,115;1520,758;0,00037;0,00022
2020.01.02 01:10:09.410;1521,125;1520,758;0,00037;0,00022
2020.01.02 01:10:09.460;1521,085;1520,758;0,00037;0,00022
2020.01.02 01:10:10.325;1520,985;1520,638;0,00037;0,00022
2020.01.02 01:10:10.376;1520,965;1520,578;0,00037;0,00022
2020.01.02 01:10:10.426;1520,905;1520,578;0,00037;0,00022
2020.01.02 01:10:10.881;1520,905;1520,628;0,00037;0,00022
2020.01.02 01:10:10.931;1520,945;1520,628;0,00037;0,00022
2020.01.02 01:10:12.335;1520,945;1520,568;0,00037;0,00022
2020.01.02 01:10:12.386;1520,895;1520,568;0,00037;0,00022
2020.01.02 01:10:14.711;1520,905;1520,568;0,00037;0,00022
2020.01.02 01:10:14.762;1520,945;1520,678;0,00037;0,00022
2020.01.02 01:10:14.812;1520,995;1520,668;0,00037;0,00015
2020.01.02 01:10:14.986;1520,975;1520,588;0,00037;0,00015
2020.01.02 01:10:15.036;1520,915;1520,588;0,00037;0,00015
2020.01.02 01:10:16.450;1520,815;1520,438;0,00037;0,00015
2020.01.02 01:10:16.501;1520,765;1520,388;0,00037;0,00015
2020.01.02 01:10:16.602;1520,715;1520,388;0,00037;0,00015
2020.01.02 01:10:16.824;1520,715;1520,378;0,00037;0,00015
2020.01.02 01:10:16.881;1520,705;1520,338;0,00037;0,00015
2020.01.02 01:10:16.932;1520,665;1520,338;0,00037;0,00015
2020.01.02 01:10:17.450;1520,635;1520,318;0,00037;0,00015
2020.01.02 01:10:18.319;1520,615;1520,248;0,00037;0,00015
2020.01.02 01:10:18.369;1520,565;1520,248;0,00037;0,00015
2020.01.02 01:10:18.659;1520,595;1520,248;0,00037;0,00015
2020.01.02 01:10:18.709;1520,655;1520,308;0,00037;0,00015
2020.01.02 01:10:18.834;1520,635;1520,308;0,00037;0,00015
2020.01.02 01:10:19.503;1520,635;1520,298;0,00037;0,00015
2020.01.02 01:10:19.638;1520,625;1520,258;0,00037;0,00015
2020.01.02 01:10:19.689;1520,585;1520,258;0,00037;0,00015
2020.01.02 01:10:19.915;1520,605;1520,258;0,00037;0,00015
2020.01.02 01:10:20.015;1520,615;1520,288;0,00037;0,00015
2020.01.02 01:10:20.134;1520,615;1520,268;0,00037;0,00015
2020.01.02 01:10:20.244;1520,595;1520,268;0,00037;0,00015
2020.01.02 01:10:23.520;1520,615;1520,268;0,00037;0,00015
2020.01.02 01:10:23.621;1520,615;1520,288;0,00037;0,00015
2020.01.02 01:10:24.054;1520,595;1520,258;0,00037;0,00015
2020.01.02 01:10:29.456;1520,605;1520,258;0,00037;0,00015
2020.01.02 01:10:29.507;1520,672;1520,318;0,00037;0,00015
2020.01.02 01:10:29.557;1520,645;1520,318;0,00037;0,00015
2020.01.02 01:10:30.743;1520,645;1520,308;0,00037;0,00015
2020.01.02 01:10:31.135;1520,665;1520,288;0,00037;0,00015
2020.01.02 01:10:31.185;1520,645;1520,358;0,00037;0,00015
2020.01.02 01:10:31.236;1520,685;1520,358;0,00037;0,00015
2020.01.02 01:10:32.295;1520,695;1520,358;0,00037;0,00015
2020.01.02 01:10:32.550;1520,705;1520,358;0,00037;0,00015
2020.01.02 01:10:32.651;1520,675;1520,358;0,00037;0,00015
2020.01.02 01:10:34.399;1520,705;1520,378;0,00037;0,00015
2020.01.02 01:10:34.449;1520,735;1520,418;0,00037;0,00015
2020.01.02 01:10:34.500;1520,765;1520,438;0,00037;0,00015
2020.01.02 01:10:34.771;1520,765;1520,428;0,00037;0,00015
2020.01.02 01:10:34.872;1520,835;1520,448;0,00037;0,00022
2020.01.02 01:10:34.972;1520,775;1520,448;0,00037;0,00022
2020.01.02 01:10:35.279;1520,765;1520,448;0,00037;0,00022
2020.01.02 01:10:35.329;1520,765;1520,368;0,00037;0,00022
2020.01.02 01:10:35.380;1520,705;1520,368;0,00037;0,00022
2020.01.02 01:10:36.141;1520,635;1520,298;0,00037;0,00022
2020.01.02 01:10:36.446;1520,635;1520,288;0,00037;0,00022
2020.01.02 01:10:36.497;1520,615;1520,288;0,00037;0,00022
2020.01.02 01:10:36.694;1520,615;1520,238;0,00037;0,00022
2020.01.02 01:10:36.745;1520,615;1520,228;0,00037;0,00022
2020.01.02 01:10:36.795;1520,555;1520,228;0,00037;0,00022
2020.01.02 01:10:37.235;1520,555;1520,348;0,00037;0,00022
2020.01.02 01:10:37.285;1520,755;1520,348;0,00037;0,00022
2020.01.02 01:10:37.336;1520,665;1520,358;0,00037;0,00022
2020.01.02 01:10:37.431;1520,685;1520,358;0,00037;0,00022
2020.01.02 01:10:37.482;1520,785;1520,408;0,00037;0,00022
2020.01.02 01:10:37.532;1520,725;1520,408;0,00037;0,00022
2020.01.02 01:10:39.349;1520,765;1520,408;0,00037;0,00022
2020.01.02 01:10:39.450;1520,755;1520,428;0,00037;0,00022
2020.01.02 01:10:40.174;1520,755;1520,408;0,00037;0,00022
2020.01.02 01:10:40.275;1520,735;1520,408;0,00037;0,00022
2020.01.02 01:10:44.774;1520,735;1520,418;0,00037;0,00022
2020.01.02 01:10:47.867;1520,765;1520,418;0,00037;0,00022
2020.01.02 01:10:47.918;1520,845;1520,428;0,00037;0,00022
2020.01.02 01:10:47.968;1520,755;1520,428;0,00037;0,00022
2020.01.02 01:10:48.312;1520,775;1520,428;0,00037;0,00022
2020.01.02 01:10:48.363;1520,845;1520,548;0,00037;0,00022
2020.01.02 01:10:48.413;1520,715;1520,388;0,0001;0,00022
2020.01.02 01:10:48.464;1520,715;1520,368;0,00045;0,00022
2020.01.02 01:10:48.729;1520,645;1520,318;0,0001;0,00022
2020.01.02 01:10:48.914;1520,615;1520,318;0,0001;0,00022
2020.01.02 01:10:48.964;1520,615;1520,258;0,0001;0,00022
2020.01.02 01:10:49.015;1520,595;1520,238;0,0001;0,00022
2020.01.02 01:10:49.205;1520,595;1520,218;0,0001;0,00022
2020.01.02 01:10:49.255;1520,515;1520,168;0,00045;0,00022
2020.01.02 01:10:49.356;1520,495;1520,168;0,00037;0,00022
2020.01.02 01:10:50.484;1520,495;1520,238;0,00037;0,00022
2020.01.02 01:10:50.534;1520,525;1520,178;0,0001;0,00022
2020.01.02 01:10:50.585;1520,505;1520,178;0,00037;0,00022
2020.01.02 01:10:52.224;1520,505;1520,168;0,00037;0,00015
2020.01.02 01:10:52.325;1520,495;1520,148;0,00037;0,00015
2020.01.02 01:10:52.425;1520,605;1520,198;0,0001;0,00015
2020.01.02 01:10:52.476;1520,605;1520,248;0,0001;0,00015
2020.01.02 01:10:53.575;1520,535;1520,168;0,0001;0,00015
2020.01.02 01:10:53.625;1520,495;1520,168;0,00037;0,00015
2020.01.02 01:10:53.694;1520,495;1520,158;0,00037;0,00015
2020.01.02 01:10:54.054;1520,495;1520,118;0,00037;0,00015
2020.01.02 01:10:54.160;1520,455;1520,118;0,00037;0,00015
2020.01.02 01:10:55.545;1520,455;1520,108;0,00037;0,00015
2020.01.02 01:10:55.605;1520,465;1520,108;0,00037;0,00015
2020.01.02 01:10:55.656;1520,445;1520,108;0,00037;0,00015
2020.01.02 01:11:00.153;1520,445;1520,098;0,00037;0,00015
2020.01.02 01:11:00.204;1520,445;1520,088;0,00037;0,00015
2020.01.02 01:11:01.135;1520,455;1520,088;0,00037;0,00015
2020.01.02 01:11:01.185;1520,475;1520,108;0,0001;0,00015
2020.01.02 01:11:01.334;1520,455;1520,108;0,00037;0,00015
2020.01.02 01:11:01.384;1520,455;1520,098;0,00037;0,00015
2020.01.02 01:11:02.197;1520,435;1520,098;0,00037;0,00015
2020.01.02 01:11:02.570;1520,455;1520,098;0,00037;0,00015
2020.01.02 01:11:02.621;1520,505;1520,148;0,0001;0,00015
2020.01.02 01:11:02.984;1520,485;1520,148;0,00037;0,00015
2020.01.02 01:11:04.026;1520,485;1520,158;0,00037;0,00015
2020.01.02 01:11:04.125;1520,485;1520,148;0,00037;0,00015
2020.01.02 01:11:04.300;1520,505;1520,148;0,0001;0,00015
2020.01.02 01:11:04.351;1520,585;1520,198;0,0001;0,00015
2020.01.02 01:11:04.451;1520,505;1520,168;0,00037;0,00015
2020.01.02 01:11:05.928;1520,505;1520,148;0,00037;0,00015
2020.01.02 01:11:06.029;1520,485;1520,148;0,00037;0,00015
2020.01.02 01:11:06.340;1520,505;1520,148;0,00037;0,00015
2020.01.02 01:11:06.390;1520,525;1520,168;0,0001;0,00015
2020.01.02 01:11:06.616;1520,505;1520,168;0,00037;0,00015
2020.01.02 01:11:07.904;1520,505;1520,158;0,00045;0,00015
2020.01.02 01:11:08.851;1520,485;1520,148;0,00045;0,00015
2020.01.02 01:11:08.980;1520,485;1520,158;0,00045;0,00015
2020.01.02 01:11:09.030;1520,485;1520,148;0,00045;0,00015
2020.01.02 01:11:09.196;1520,485;1520,108;0,00045;0,00015
2020.01.02 01:11:09.296;1520,445;1520,108;0,00037;0,00015
2020.01.02 01:11:09.739;1520,465;1520,108;0,00037;0,00015
2020.01.02 01:11:09.790;1520,485;1520,158;0,00045;0,00015
2020.01.02 01:11:09.975;1520,485;1520,108;0,0001;0,00015
2020.01.02 01:11:10.080;1520,455;1520,108;0,00037;0,00015
2020.01.02 01:11:10.300;1520,455;1520,098;0,00037;0,00015
2020.01.02 01:11:10.400;1520,435;1520,098;0,00037;0,00015
2020.01.02 01:11:11.025;1520,435;1520,078;0,00037;0,00015
2020.01.02 01:11:11.393;1520,445;1520,078;0,00037;0,00015
2020.01.02 01:11:11.443;1520,445;1520,088;0,0001;0,00015
2020.01.02 01:11:11.544;1520,415;1520,078;0,00037;0,00015
2020.01.02 01:11:13.415;1520,415;1520,068;0,00037;0,00022
2020.01.02 01:11:14.296;1520,435;1520,068;0,00045;0,00022
2020.01.02 01:11:14.346;1520,445;1520,088;0,0001;0,00022
2020.01.02 01:11:14.540;1520,425;1520,088;0,00037;0,00022
2020.01.02 01:11:16.064;1520,425;1520,078;0,00037;0,00015
2020.01.02 01:11:16.164;1520,415;1520,068;0,00037;0,00015
2020.01.02 01:11:16.570;1520,415;1520,048;0,00037;0,00015
2020.01.02 01:11:18.881;1520,425;1520,058;0,0001;0,00015
2020.01.02 01:11:19.212;1520,435;1520,088;0,00037;0,00015
2020.01.02 01:11:19.605;1520,412;1519,988;0,00022;0,00015
2020.01.02 01:11:19.655;1520,365;1519,988;0,0001;0,00015
2020.01.02 01:11:19.822;1520,325;1519,988;0,00037;0,00015
2020.01.02 01:11:20.266;1520,325;1519,978;0,00037;0,00015
2020.01.02 01:11:20.387;1520,325;1519,928;0,00037;0,00015
2020.01.02 01:11:20.437;1520,305;1519,928;0,00037;0,00015
2020.01.02 01:11:20.558;1520,255;1519,928;0,00037;0,00015
2020.01.02 01:11:21.336;1520,275;1519,928;0,00037;0,00015
2020.01.02 01:11:21.436;1520,315;1519,978;0,00037;0,00015
2020.01.02 01:11:21.740;1520,315;1519,988;0,00037;0,00015
2020.01.02 01:11:22.182;1520,315;1519,968;0,00037;0,00015
2020.01.02 01:11:23.833;1520,315;1519,998;0,00037;0,00015
2020.01.02 01:11:23.883;1520,335;1519,998;0,00037;0,00015
2020.01.02 01:11:25.174;1520,335;1519,978;0,00037;0,00015
2020.01.02 01:11:25.484;1520,335;1519,968;0,00037;0,00015
2020.01.02 01:11:25.535;1520,335;1519,978;0,00045;0,00015
2020.01.02 01:11:25.765;1520,315;1519,978;0,00037;0,00015
2020.01.02 01:11:26.147;1520,315;1519,958;0,00037;0,00015
2020.01.02 01:11:27.135;1520,315;1519,988;0,00037;0,00015
2020.01.02 01:11:27.186;1520,325;1519,988;0,00037;0,00015
